code,term
29765411000001108,Amoxicillin 3g oral powder sachets sugar free (Sigma Pharmaceuticals Plc) (AMP)
29769211000001107,Amoxicillin 500mg capsules (Sigma Pharmaceuticals Plc) (AMP)
29769411000001106,Amoxicillin 125mg/5ml oral suspension (Sigma Pharmaceuticals Plc) (AMP)
29993011000001108,Amoxicillin 250mg capsules (Mawdsley-Brooks & Company Ltd) (AMP)
29993211000001103,Amoxicillin 500mg capsules (Mawdsley-Brooks & Company Ltd) (AMP)
29993711000001105,Amoxicillin 3g oral powder sachets sugar free (Mawdsley-Brooks & Company Ltd) (AMP)
29993911000001107,Amoxicillin 125mg/5ml oral suspension sugar free (Mawdsley-Brooks & Company Ltd) (AMP)
311000001109,Amoxicillin 125mg/5ml oral suspension sugar free (Viatris UK Healthcare Ltd) (AMP)
3241411000001109,Amoxicillin 3g oral powder sachets sugar free (A A H Pharmaceuticals Ltd) (AMP)
3243311000001101,Amoxil 3g oral powder sachets sucrose free (GlaxoSmithKline UK Ltd) (AMP)
3243811000001105,Amoxicillin 3g oral powder sachets sugar free (Teva UK Ltd) (AMP)
3246011000001107,Amoxicillin 3g oral powder sachets sugar free (Kent Pharma (UK) Ltd) (AMP)
3246511000001104,Amoxicillin 3g oral powder sachets sugar free (Alliance Healthcare (Distribution) Ltd) (AMP)
32496011000001107,Amoxicillin 3g oral powder sachets sugar free (Brown & Burk UK Ltd) (AMP)
325811000001107,Amoxicillin 250mg capsules (IVAX Pharmaceuticals UK Ltd) (AMP)
328211000001104,Amoxicillin 250mg/5ml oral suspension sugar free (Accord-UK Ltd) (AMP)
329011000001104,Amoxicillin 125mg/5ml oral suspension (Kent Pharma (UK) Ltd) (AMP)
33680711000001103,Amoxicillin 250mg capsules (Brown & Burk UK Ltd) (AMP)
33680911000001101,Amoxicillin 500mg capsules (Brown & Burk UK Ltd) (AMP)
35368511000001109,Amoxicillin 125mg/1.25ml oral suspension paediatric (VMP)
35591111000001108,Amoxicillin 250mg capsules (RX Farma) (AMP)
35591411000001103,Amoxicillin 500mg capsules (RX Farma) (AMP)
35591711000001109,Amoxicillin 125mg/5ml oral suspension sugar free (RX Farma) (AMP)
35591911000001106,Amoxicillin 250mg/5ml oral suspension sugar free (RX Farma) (AMP)
35852011000001108,Amoxicillin 250mg/5ml oral suspension sugar free (Medreich Plc) (AMP)
35852611000001101,Amoxicillin 125mg/5ml oral suspension sugar free (Medreich Plc) (AMP)
35901911000001104,Amoxicillin 125mg/5ml oral suspension sugar free (VMP)
35902111000001107,Amoxicillin 3g oral powder sachets sugar free (VMP)
361711000001108,Amoxicillin 250mg capsules (Teva UK Ltd) (AMP)
36693511000001106,Amoxicillin 500mg capsules (Noumed Life Sciences Ltd) (AMP)
36932811000001108,Amoxicillin 250mg capsules (Flamingo Pharma (UK) Ltd) (AMP)
36933111000001107,Amoxicillin 500mg capsules (Flamingo Pharma (UK) Ltd) (AMP)
37033411000001105,Amoxicillin 250mg/5ml oral suspension sugar free (Mawdsley-Brooks & Company Ltd) (AMP)
38719511000001105,Amoxicillin 1g dispersible tablets sugar free (RX Farma) (AMP)
38726811000001109,Amoxicillin 1g dispersible tablets sugar free (VMP)
38785511000001105,Amoxicillin 125mg/5ml oral suspension sugar free (Medihealth (Northern) Ltd) (AMP)
38785711000001100,Amoxicillin 125mg/5ml oral suspension (Medihealth (Northern) Ltd) (AMP)
38787311000001107,Amoxicillin 250mg capsules (Medihealth (Northern) Ltd) (AMP)
38787511000001101,Amoxicillin 250mg/5ml oral suspension (Medihealth (Northern) Ltd) (AMP)
38787711000001106,Amoxicillin 250mg/5ml oral suspension sugar free (Medihealth (Northern) Ltd) (AMP)
38787911000001108,Amoxicillin 500mg capsules (Medihealth (Northern) Ltd) (AMP)
38788311000001108,Amoxicillin 3g oral powder sachets sugar free (Medihealth (Northern) Ltd) (AMP)
388611000001105,Amoxil 250mg capsules (GlaxoSmithKline UK Ltd) (AMP)
389311000001106,Amoxil 125mg/1.25ml paediatric oral suspension (GlaxoSmithKline UK Ltd) (AMP)
38953811000001107,Amoxicillin 1g dispersible tablets sugar free (Almus Pharmaceuticals Ltd) (AMP)
38987311000001101,Amoxicillin 1g dispersible tablets sugar free (Alliance Healthcare (Distribution) Ltd) (AMP)
39021911000001105,Amoxicillin 250mg/5ml oral suspension sugar free (VMP)
39339111000001109,Amoxicillin 500mg/5ml oral suspension sugar free (Brown & Burk UK Ltd) (AMP)
39732311000001104,Amoxicillin 250mg capsules (VMP)
39732411000001106,Amoxicillin 500mg capsules (VMP)
39879711000001105,Amoxicillin 500mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd) (AMP)
40346311000001103,Amoxicillin 500mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd) (AMP)
406811000001101,Amoxicillin 500mg capsules (Actavis UK Ltd) (AMP)
41097111000001104,Amoxicillin 125mg/5ml oral suspension sugar free (Flamingo Pharma (UK) Ltd) (AMP)
41098311000001101,Amoxicillin 250mg/5ml oral suspension sugar free (Flamingo Pharma (UK) Ltd) (AMP)
413911000001103,Amoxicillin 250mg capsules (Viatris UK Healthcare Ltd) (AMP)
416211000001100,Amoxicillin 125mg/5ml oral suspension sugar free (Kent Pharma (UK) Ltd) (AMP)
41940811000001105,Amoxicillin 125mg/5ml oral suspension (VMP)
