code,term
40622211000001101,Nitrofurantoin 50mg capsules (Bristol Laboratories Ltd) (AMP)
40622511000001103,Nitrofurantoin 100mg capsules (Bristol Laboratories Ltd) (AMP)
40633711000001103,Nitrofurantoin 50mg capsules (Genesis Pharmaceuticals Ltd) (AMP)
40633911000001101,Nitrofurantoin 100mg capsules (Genesis Pharmaceuticals Ltd) (AMP)
41168811000001104,Nitrofurantoin 100mg capsules (Milpharm Ltd) (AMP)
41334211000001109,Nitrofurantoin 100mg modified-release capsules (Advanz Pharma) (AMP)
41479511000001103,Nitrofurantoin 100mg capsules (Medreich Plc) (AMP)
41479711000001108,Nitrofurantoin 50mg capsules (Medreich Plc) (AMP)
41507211000001109,Nitrofurantoin 100mg tablets (Glenmark Pharmaceuticals Europe Ltd) (AMP)
41507511000001107,Nitrofurantoin 50mg capsules (Glenmark Pharmaceuticals Europe Ltd) (AMP)
41507711000001102,Nitrofurantoin 100mg capsules (Glenmark Pharmaceuticals Europe Ltd) (AMP)
41511011000001106,Nitrofurantoin 50mg tablets (Glenmark Pharmaceuticals Europe Ltd) (AMP)
41774611000001108,Nitrofurantoin 25mg/5ml oral suspension sugar free (Zentiva Pharma UK Ltd) (AMP)
41775411000001106,Nitrofurantoin 50mg/5ml oral suspension sugar free (Zentiva Pharma UK Ltd) (AMP)
41952811000001109,Nitrofurantoin 100mg capsules (VMP)
41952911000001104,Nitrofurantoin 100mg tablets (VMP)
41953011000001107,Nitrofurantoin 25mg/5ml oral suspension (VMP)
41953111000001108,Nitrofurantoin 50mg capsules (VMP)
41953211000001102,Nitrofurantoin 50mg tablets (VMP)
41961011000001102,Nitrofurantoin 50mg capsules (Milpharm Ltd) (AMP)
41978311000001100,Nitrofurantoin 50mg/5ml oral suspension sugar free (VMP)
4209111000001108,Nitrofurantoin 50mg tablets (Teva UK Ltd) (AMP)
4221211000001106,Nitrofurantoin 100mg tablets (Teva UK Ltd) (AMP)
42326211000001102,Nitrofurantoin 50mg capsules (Key Pharmaceuticals Ltd) (AMP)
42566811000001105,Nitrofurantoin 50mg tablets (AAH Hillcross) (AMP)
42567011000001101,Nitrofurantoin 100mg tablets (AAH Hillcross) (AMP)
42856711000001105,Macrobid 100mg modified-release capsules (Necessity Supplies Ltd) (AMP)
42864411000001104,Nitrofurantoin 100mg capsules (Necessity Supplies Ltd) (AMP)
42864611000001101,Nitrofurantoin 50mg capsules (Necessity Supplies Ltd) (AMP)
42959011000001106,Nitrofurantoin 50mg capsules (Manx Healthcare Ltd) (AMP)
42959411000001102,Nitrofurantoin 100mg capsules (Manx Healthcare Ltd) (AMP)
