code,term
37083611000001104,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (VMP)
37083711000001108,Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (VMP)
37345311000001100,Augmentin 250/62 SF oral suspension (Mawdsley-Brooks & Company Ltd) (AMP)
380711000001103,Co-amoxiclav 250mg/125mg tablets (Zentiva Pharma UK Ltd) (AMP)
38111000001106,Co-amoxiclav 250mg/125mg tablets (A A H Pharmaceuticals Ltd) (AMP)
38117711000001103,Augmentin 125/31 SF oral suspension (DE Pharmaceuticals) (AMP)
38118211000001109,Augmentin 250/62 SF oral suspension (DE Pharmaceuticals) (AMP)
382811000001107,Co-amoxiclav 250mg/125mg tablets (Actavis UK Ltd) (AMP)
38848111000001103,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Medihealth (Northern) Ltd) (AMP)
38848311000001101,Co-amoxiclav 250mg/125mg tablets (Medihealth (Northern) Ltd) (AMP)
38848511000001107,Co-amoxiclav 500mg/125mg tablets (Medihealth (Northern) Ltd) (AMP)
38848811000001105,Co-amoxiclav 125mg/31mg/5ml oral suspension (Medihealth (Northern) Ltd) (AMP)
38849111000001105,Co-amoxiclav 250mg/62mg/5ml oral suspension (Medihealth (Northern) Ltd) (AMP)
38850411000001108,Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (Medihealth (Northern) Ltd) (AMP)
38850811000001105,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Medihealth (Northern) Ltd) (AMP)
394111000001107,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd) (AMP)
3964011000001108,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Zentiva Pharma UK Ltd) (AMP)
3964511000001100,Co-amoxiclav 500mg/125mg tablets (Zentiva Pharma UK Ltd) (AMP)
39732111000001101,Co-amoxiclav 250mg/125mg tablets (VMP)
39732211000001107,Co-amoxiclav 500mg/125mg tablets (VMP)
39732511000001105,Co-amoxiclav 875mg/125mg tablets (VMP)
41521911000001103,Co-amoxiclav 250mg/125mg tablets (Milpharm Ltd) (AMP)
43645611000001109,Co-amoxiclav 250mg/62mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd) (AMP)
