code,term
687011000001109,Erythromycin 250mg gastro-resistant tablets (Kent Pharma (UK) Ltd) (AMP)
689511000001108,Erythromycin 250mg gastro-resistant tablets (Accord-UK Ltd) (AMP)
7211000001107,Erythromycin 250mg gastro-resistant tablets (Sun Pharma UK Ltd) (AMP)
759811000001108,Erymax 250mg gastro-resistant capsules (Teva UK Ltd) (AMP)
766711000001101,Erythromycin 250mg gastro-resistant tablets (A A H Pharmaceuticals Ltd) (AMP)
775822009,Erythromycin (VTM)
784711000001108,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Viatris UK Healthcare Ltd) (AMP)
78611000001101,Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (Kent Pharma (UK) Ltd) (AMP)
789411000001103,Erythromycin 250mg gastro-resistant tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
79111000001102,Erythromycin ethyl succinate 250mg/5ml oral suspension (Kent Pharma (UK) Ltd) (AMP)
816211000001107,Erythromycin ethyl succinate 250mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd) (AMP)
838411000001100,Erythromycin ethyl succinate 125mg/5ml oral suspension (Actavis UK Ltd) (AMP)
840611000001104,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Kent Pharma (UK) Ltd) (AMP)
845911000001101,Erythromycin ethyl succinate 500mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd) (AMP)
848711000001105,Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (Teva UK Ltd) (AMP)
889511000001102,Erythromycin ethyl succinate 500mg/5ml oral suspension (Actavis UK Ltd) (AMP)
89511000001103,Erythromycin 250mg gastro-resistant tablets (Abbott Laboratories Ltd) (AMP)
919211000001106,Erythromycin 250mg gastro-resistant tablets (Teva UK Ltd) (AMP)
9563611000001105,Erythromycin 250mg gastro-resistant capsules (Teva UK Ltd) (AMP)
9795911000001100,Erythromycin 250mg gastro-resistant tablets (Almus Pharmaceuticals Ltd) (AMP)
